,Id,TextContent
251,6667a743653280ea254faab1,"Ở chương trình Nhập gia tùy tục tập 10 lần này trên VTV3, hai người bạn quốc tế trùng tên Daniel cùng vào bếp tham gia thử thách chế biến mì Quảng gà. Trong khi Jones Daniel (người Anh) vào bếp hào hứng, sôi động thì ngược lại, Duy Daniel (người Mỹ) có phong cách nấu ăn đủng đỉnh, nhưng món ăn lại rất tuyệt. 'Kẻ tám lạng người nửa cân' đã làm khó Á quân MasterChef Việt Nam."
252,6667a74e653280ea254faab5,Đội tuyển Hà Lan vừa đón nhận tin sốc sau khi tiền vệ trụ cột Frenkie de Jong phải bỏ lỡ EURO 2024 vì chấn thương.
253,6667a750653280ea254faab7,"Đóng cửa ngày 10/6, giá dầu lấy lại đà tăng, phục hồi mạnh mẽ lên mức cao nhất 1 tuần qua. Cụ thể, giá dầu WTI tăng 2,93% lên 77,74 USD/thùng. Dầu Brent tăng 2,52% lên 81,63 USD/thùng."
254,6667a7aa653280ea254faab9,"(Tổ Quốc) - Với nguyên liêu là loại rau vô cùng quen thuộc, bạn hãy chế biến những món ngon chứa nhiều chất dinh dưỡng. Các món ăn này có tác dụng bổ gan, bổ máu, bảo vệ mắt, nhuận tràng, thanh nhiệt giải độc, cân bằng pH."
255,6667a89e653280ea254faabb,Hot girl người Hàn Quốc Lucy Park cởi bung cúc áo khoác croptop dù đang “thả rông” vòng một khiến người nhìn ngượng đỏ mặt.
256,6667a89f653280ea254faabd,"Nghe lời trăng trối, chúng tôi không biết có đáp ứng được tâm nguyện của mẹ chồng không nữa?"
257,6667a8a2653280ea254faabf,"Những ngày phải đi qua ""vùng thời tiết xấu"" của đời mình, tôi vẫn thường chạy về núp lánh vào vợ mình. Bởi tôi biết không đâu an toàn bằng trái tim phụ nữ. Một người phụ nữ yêu mình…"
258,6667a8cc653280ea254faac1,"GD&TĐ - Hường và chồng là Vũ Hoàng Hải cùng hoạt động mua bán trái phép chất ma túy với số lượng lớn rồi chia nhỏ, chuyển cho các “chân rết” để bán lẻ."
259,6667a8cc653280ea254faac3,"GD&TĐ - Tin vào lời mời gọi, dụ dỗ 'việc nhẹ lương cao' ở xứ người, nhiều lao động đã không ngần ngại xuất ngoại để tìm công việc mơ ước…"
260,6667a927653280ea254faac5,Truyền thông Thái Lan chú ý tới việc bóng chuyền Việt Nam không tham dự giải đấu lớn tổ chức vào tháng 11 năm nay.
261,6667a971653280ea254faac7,(Dân trí) - Các quan chức ở Washington có thể tìm cách đạt được một thỏa thuận với lực lượng Hamas để đảm bảo việc thả con tin người Mỹ ở Gaza.
262,6667a972653280ea254faac9,(Dân trí) - Đại học Ngoại ngữ - Đại học Quốc gia Hà Nội - vừa công bố điểm trúng tuyển bằng phương thức xét học bạ THPT kết hợp phỏng vấn.
263,6667a972653280ea254faacb,Hình ảnh nữ ca sĩ nổi tiếng biểu diễn trên du thuyền sang trọng đang được chia sẻ rộng rãi trên mạng xã hội.
264,6667a975653280ea254faacd,"VOV.VN - Nguồn khí thải từ ô tô, xe máy là một trong các tác nhân chính gây khói bụi và ô nhiễm không khí, đang tác động đến hàng triệu người sống và làm việc tại thành phố lớn."
265,6667a978653280ea254faacf,Một quan chức Nga ngày 10.6 tuyên bố lực lượng hàng không vũ trụ nước này đã thực hiện 6 cuộc tấn công vào các cứ điểm của những &quot;kẻ khủng bố&quot; ở hai tỉnh Homs và Deir ez-Zor của Syria.
266,6667a99a653280ea254faad1,"HLV Ronald Koeman cho rằng Barca mạo hiểm dùng tiền vệ Frenkie de Jong quá sớm, khiến anh tái phát chấn thương, lỡ Euro 2024."
267,6667a99a653280ea254faad3,"Trung vệ Antonio Rudiger và tiền đạo Niclas Fullkrug va chạm trên sân tập, chỉ ít ngày trước khi Đức đá trận khai mạc Euro 2024."
268,6667a99f653280ea254faad5,"Bộ trưởng Kinh tế Luis Caputo khẳng định, Argentina đang dần thoát khỏi suy thoái kinh tế. Tuy nhiên, những số liệu thống kê vừa được Viện Thống kê và Ðiều tra quốc gia Argentina (INDEC) công bố mới đây khiến nhiều chuyên gia phân tích thị trường tỏ ra nghi ngờ về tuyên bố của ông Caputo, khi mà sản xuất công nghiệp của nước này thời gian qua tiếp tục tụt dốc. Quỹ Tiền tệ quốc tế (IMF) nhận định, con đường phía trước của Argentina vẫn còn nhiều thách thức."
269,6667a9fa653280ea254faad7,"Vì sao bị sỏi thận? Dấu hiệu sỏi thận là gì?  Sỏi thận có nguy hiểm không, có tự hết không? Bị sỏi thận uống gì? Sỏi thận nên ăn gì, kiêng gì đẻ không tái phát"
270,6667a9fb653280ea254faad9,"(Dân trí) - Trong 3 ngày từ 8/6 đến 10/6, 316 vận động viên đến từ 14 quốc gia và vùng lãnh thổ đã tham gia thi đấu giải Thể dục Aerobic Châu Á lần thứ 9 tổ chức tại Cung thể thao Quần Ngựa, Hà Nội."
271,6667aae0653280ea254faadd,Vừa mở cửa phòng khách sạn hai cô gái sợ hãi khi chứng kiến cảnh tượng giống như trong phim kinh dị.
272,6667aaf6653280ea254faadf,Quân đội Ukraine vừa tuyên bố đánh trúng 3 hệ thống phòng không S-400 và S-300 của Nga trong đợt tấn công bằng tên lửa vào bán đảo Crimea.
273,6667ab1f653280ea254faae1,"Tham dự giải Câu lạc bộ Văn-Toán Tuổi thơ toàn quốc năm 2024, đoàn học sinh quận Hoàn Kiếm (Hà Nội) đã xuất sắc giành 02 cúp Vàng đồng đội cấp Tiểu học và cấp Trung học cơ sở."
274,6667ab5c653280ea254faae3,"Link xem trực tiếp trận tuyển Việt Nam và Iraq tại vòng loại thứ 2 World Cup 2026, diễn ra lúc 1h00 ngày 12.6."
275,6667ab6f653280ea254faae5,Những điều nữ diễn viên chia sẻ trong buổi phát trực tiếp gây chú ý.
276,6667ab99653280ea254faae7,"Bộ trưởng Lương Tam Quang đánh giá cao và đề xuất có hình thức động viên, khen thưởng phù hợp, trước hành động dũng cảm lao xuống dòng lũ dữ cứu người dân của thượng úy Nguyễn Mạnh Tường, Công an huyện Mèo Vạc (Hà Giang)."
277,6667abd4653280ea254faae9,Các binh sĩ Israel được cho là đã giả dạng làm người tị nạn và đi trên những xe tải chở hàng viện trợ để tiến hành cuộc giải cứu con tin mạo hiểm tại Dải Gaza mới đây.
278,6667abd7653280ea254faaeb,VTV.vn - Bộ phim lấy tên một ca khúc nổi tiếng của nữ danh ca gợi nhiều hoài niệm cho người hâm mộ.
279,6667abeb653280ea254faaed,Tây Ban Nha- Ba khán giả phải nhận án tù cho hành vi xúc phạm tiền đạo Real Vinicius trong trận đấu hơn một năm trước ở La Liga.
280,6667ac4e653280ea254faaef,"(Dân trí) - Tối 10/6, đội tuyển Việt Nam có buổi tập làm quen với sân thi đấu Basra International và hoàn thiện khâu chuẩn bị cuối cùng cho cuộc đối đầu với đội chủ nhà Iraq ở vòng loại thứ 2 World Cup 2026."
281,6667ad7c653280ea254faaf1,"Bất chấp hiểm nguy, nước chảy dữ dội, Thượng úy Nguyễn Mạnh Tường đã nhảy xuống dòng nước lũ, cứu kịp thời 2 người bị nước cuốn trôi, đưa vào bờ an toàn."
282,6667adaa653280ea254faaf3,"Tỉnh Bắc Giang thực hiện nghiêm túc việc kiểm điểm, đánh giá, xếp loại chất lượng tổ chức Đảng, tập thể lãnh đạo và đảng viên, cán bộ, công chức, viên chức hằng năm."
283,6667adba653280ea254faaf5,EU muốn duy trì đường ống dẫn khí của Nga qua Ukraina theo cách đặc biệt để lách trừng phạt của chính mình với khí đốt Nga.
284,6667adeb653280ea254fab5f,"Ở những tháng cuối của thai kỳ, nhan sắc của Sam vẫn đẹp không khác xưa."
285,6667adff653280ea254fac4f,"Trong 2 tập đầu tiên của ""7 năm chưa cưới sẽ chia tay"", Thúy Ngân diễn tròn trịa nhưng chưa ổn về đài từ. Trong khi đó, nam chính nhận nhiều tranh cãi về diễn xuất."
286,6667ae05653280ea254fac75,"Do “nghiện” game nhưng lại thiếu tiền ăn tiêu, Hoàng đến khu đô thị Văn Phú đột nhập vào một ngôi nhà trộm 8 chiếc điện thoại di động, 3 máy tính xách tay."
288,6667ae25653280ea254fac79,Giới chức Mỹ thông báo sẽ cho phép lữ đoàn Azov của Ukraine sử dụng vũ khí nước này viện trợ sau nhiều năm áp lệnh cấm.
289,6667ae39653280ea254fac7b,"(PLO)- Nhiều người dân chiếm dụng lối đi bộ trên cầu và cả lòng cầu để buôn bán hàng hóa, tiềm ẩn nguy cơ t.a.i n.ạ.n giao thông cho người lưu thông là rất cao."
290,6667ae47653280ea254fac7f,"Là một trong những cây công nghiệp chủ lực của Việt Nam, những năm qua, cây cà-phê đã tạo việc làm và bảo đảm thu nhập ổn định cho nông dân nhiều địa phương. Hiện nay, các địa phương và người dân đang đẩy mạnh ứng dụng khoa học-kỹ thuật vào sản xuất nhằm tạo ra sản phẩm chất lượng phục vụ nhu cầu tiêu dùng trong nước cũng như xuất khẩu để nâng cao giá trị loại cây trồng này."
291,6667ae47653280ea254fac81,"Thị trường cà-phê nối dài đà suy yếu từ cuối tuần trước. Đóng cửa, cà-phê Arabica hợp đồng tháng 9 giảm 1,29%, cà-phê Robusta cùng kỳ hạn đánh mất 1,11% giá trị. Theo Sở Giao dịch hàng hóa Việt Nam (MXV), giá cà-phê sụt giảm trong ngày hôm qua chủ yếu do lực bán từ Brazil, thay vì các yếu tố cung cầu."
292,6667ae4c653280ea254fac83,"Trong phần thứ hai của bài viết ""Tự hào và tin tưởng dưới lá cờ vẻ vang của Ðảng, quyết tâm xây dựng một nước Việt Nam ngày càng giàu mạnh, văn minh, văn hiến và anh hùng"" kỷ niệm 94 năm Ngày thành lập Ðảng, Tổng Bí thư Nguyễn Phú Trọng nhấn mạnh: Ðảng ta luôn xác định: Con người giữ vị trí trung tâm trong chiến lược phát triển; phát triển văn hóa, xây dựng con người vừa là mục tiêu, vừa là động lực của công cuộc đổi mới."
293,6667ae61653280ea254fac87,"ANTD.VN -Trong 3 ngày, từ 10 đến 12/6, hàng loạt chuyến bay đến sân bay Cam Ranh, Khánh Hòa phải thay đổi, điều chỉnh giờ khai thác do yêu cầu từ nhà chức trách."
294,6667ae61653280ea254fac85,"ANTD.VN -  Chợ đầu mối, chợ dân sinh sẽ tuân theo các tiêu chuẩn mới theo Nghị định số 60/2024/NĐ-CP vừa được Chính phủ ban hành, quy định về chính sách, cơ chế phát triển và quản lý chợ."
295,6667ae61653280ea254fac89,"ANTD.VN - Số người tham gia bảo hiểm y tế năm sau luôn cao hơn năm trước, đặc biệt tỷ lệ người tham gia bảo hiểm y tế tăng trưởng bền vững trong bối cảnh nền kinh tế gặp khó khăn, thách thức nhiều hơn là thuận lợi."
296,6667ae68653280ea254fac8b,ANTD.VN - UBND tỉnh Hải Dương vừa có quyết định xử phạt hành chính Công ty CP Thép Hòa Phát Hải Dương trong lĩnh vực đất đai.
297,6667ae68653280ea254fac8d,"ANTD.VN - Theo Quy hoạch tỉnh Hưng Yên vừa được Chính phủ phê duyệt, tỉnh này đặt mục tiêu đến năm 2030 sẽ trở thành tỉnh có quy mô kinh tế và trình độ phát triển trong nhóm dẫn đầu cả nước…"
298,6667ae68653280ea254fac8f,"ANTD.VN - Hà Nội bổ sung 1 dự án xây dựng hạ tầng nhà ở, đất ở diện tích hơn 4 ha vào kế hoạch sử dụng đất năm 2024 của quận Tây Hồ."
299,6667ae68653280ea254fac91,"ANTD.VN - Theo khảo sát Manulife Asia Care 2024 vừa được công bố, ung thư là một trong những mối lo ngại hàng đầu của người Việt về sức khỏe. Mặc dù các phương pháp điều trị ung thư ngày càng hiện đại và dễ tiếp cận hơn, nhưng chi phí điều trị cao và sự thiếu hụt về các kế hoạch tài chính dự phòng sẽ gây ảnh hưởng không nhỏ đến sức khỏe tinh thần cũng như tài chính của người bệnh."
300,6667ae6b653280ea254fac93,"ANTD.VN - Dự kiến vào chiều nay, 11-6, Ủy ban Thường vụ Quốc hội sẽ cho ý kiến về dự án Luật Thủ đô (sửa đổi), về quy hoạch và điều chỉnh quy hoạch Thủ đô Hà Nội..."
301,6667ae6b653280ea254fac95,"ANTD.VN - Vừa có thêm gần 700 loại thuốc sản xuất trong nước phục vụ nhu cầu điều trị, phòng chống dịch được Bộ Y tế cấp mới, gia hạn giấy đăng ký lưu hành…"
302,6667aeb4653280ea254fac97,"Tìm việc làm thêm cho kỳ nghỉ hè là nhu cầu được các bạn sinh viên vô cùng quan tâm. Tại Công ty Cổ phần đào tạo Sedu, nhiều cơ hội việc làm cho sinh viên đã được mở ra với nền tảng thu nhập và những cơ hội thăng tiến hấp dẫn."
304,6667afdb653280ea254fac9b,"Kinhtedothi - Bộ TT&TT đang lên kế hoạch cho Ngày chuyển đổi số quốc gia năm 2024 với chủ đề ""Phổ cập hạ tầng số và sáng tạo ứng dụng số để phát triển kinh tế số - Động lực mới cho tăng trưởng kinh tế và năng suất lao động""."
305,6667afdb653280ea254fac9d,"Kinhtedothi - Vào thứ Hai, Apple công bố chiến lược ứng dụng trí tuệ nhân tạo (AI) mang tên “Apple Intelligence” vào các thiết bị của mình. Những bước đi đầy hứa hẹn này sẽ được đồng hành bởi “ông lớn OpenAI."
306,6667b00f653280ea254fac9f,"Các ngôi sao của Manchester United đang gặp nhiều thái cực về tâm lý khác nhau trước thềm EURO 2024, chuyện của Luke Shaw và món quà dành tặng Tom Heaton là ví dụ điển hình nhất."
307,6667b011653280ea254faca1,Nhóm nhạc Hàn Quốc - TXT tiếp tục gây ấn tượng với khán giả quốc tế trong chuyến lưu diễn tại Mỹ.
308,6667b037653280ea254faca3,"Tin nóng Thể thao sáng 11/6: Ngôi sao bóng chuyền nữ Việt Nam khoe ‘năng lượng chữa lành’, được nhiều người khen ngợi hết lời, trong đó có cả hoa khôi Lê Thanh Thúy."
309,6667b062653280ea254faca5,"Cơ quan Cảnh sát điều tra Công an quận Tây Hồ, TP Hà Nội phát đi thông báo tìm người biết thông tin vụ tai nạn chết người xảy ra tại đường Võ Chí Công."
310,6667b064653280ea254faca7,"&quot;Gia tài của ngoại&quot; - bộ phim cảm động của Thái Lan vừa ra rạp Việt đã cắt đứt chuỗi chiến thắng liên tiếp của &quot;Doraemon: Nobita và bản giao hưởng Địa Cầu&quot;, đồng thời nhấn chìm bộ phim do Tuấn Trần đóng chính."
311,6667b06f653280ea254faca9,(PLO)- Tập đoàn Than – Khoáng sản Việt Nam (TKV) tiếp tục rà soát lại các chỉ tiêu kế hoạch của năm 2024 để điều chỉnh cơ cấu tiêu thụ sản phẩm hợp lý nhằm đảm bảo hiệu quả sản xuất kinh doanh.
312,6667b079653280ea254facab,Anker đang thu hồi mẫu pin sạc dự phòng 321 Power Bank do nguy cơ cháy nổ.
313,6667b081653280ea254facaf,"(Dân trí) - Thông tư mới về chuẩn chuyên môn, nghiệp vụ của nhà giáo giáo dục nghề nghiệp quy định chứng chỉ kỹ năng nghề theo hướng mở nhưng không hạ thấp chuẩn nhà giáo."
314,6667b097653280ea254facb3,(PLO)- Thời hạn để thí sinh nộp đơn phúc khảo bài thi đánh giá năng lực đợt 2 của ĐH Quốc gia TP.HCM đến hết ngày 13-6.
315,6667b09c653280ea254facb5,"VTV.vn - Ngày 10/6, Đoàn công tác của Bộ Giáo dục và Đào tạo (GDĐT) đã làm việc với tỉnh Yên Bái về công tác chuẩn bị thi trên địa bàn."
316,6667b0a1653280ea254facbb,"Với việc có trong tay một trong 6 cuốn hộ chiếu dưới đây, du khách đi khắp thế giới mà không cần phải tốn một xu xin visa."
317,6667b0b2653280ea254facc1,"Hiện nay, người dân ở huyện Châu Thành (tỉnh Long An) đang bức xúc và đề nghị UBND tỉnh có biện pháp xử lý nghiêm những trường hợp vỡ hụi với số tiền lên đến hàng tỷ đồng."
318,6667b0b6653280ea254facc3,"(Dân trí) - Đánh giá đợt 1 của kỳ họp thứ 7, Chủ tịch Quốc hội nhấn mạnh nhiều nội dung thành công tốt đẹp. Trong đó, công tác nhân sự được tiến hành kịp thời, đúng quy trình với số phiếu bầu rất cao."
319,6667b0c6653280ea254facc5,Yajaira Quizhpi (46 tuổi) - đại diện vùng Sierra - đang dự tranh danh hiệu Hoa hậu Hoàn vũ quốc gia Ecuador.
320,6667b0fc653280ea254faccd,"(Dân trí) - Trải qua thăng trầm của lịch sử, vòng xoay khu vực chợ Bến Thành từng bị tháo dỡ để xây dựng nhà ga metro, nay chuẩn bị được tái lập về chốn cũ."
321,6667b103653280ea254faccf,"Nguyên nhân chính gây ung thư trực tràng là béo phì, hút thuốc, uống rượu bia thường xuyên, ăn nhiều thịt đỏ và chế biến sẵn."
322,6667b105653280ea254facd1,"(Dân trí) - Trước trận đấu quyết định tranh vé vào vòng loại thứ ba World Cup 2026 khu vực châu Á gặp Singapore, Madam Pang dành lời khen cho các cầu thủ Thái Lan."
323,6667b105653280ea254facd3,"(Dân trí) - HLV Real Madrid, Carlo Ancelotti cho biết nhà vô địch Champions League mong muốn thi đấu tại FIFA Club World Cup và phát biểu của ông về việc từ chối tham gia giải đấu là hiểu lầm."
324,6667b10a653280ea254facd5,"(Tổ Quốc) - Với nguyên liêu là loại rau vô cùng quen thuộc, bạn hãy chế biến những món ngon chứa nhiều chất dinh dưỡng. Các món ăn này có tác dụng bổ gan, bổ máu, bảo vệ mắt, nhuận tràng, thanh nhiệt giải độc, cân bằng pH."
325,6667b1bc653280ea254facd7,"Gần đây, Hà Giang chìm trong mưa lớn, gây ra tình trạng ngập úng ở nhiều khu vực đem đến những thách thức không hề nhỏ cho du lịch vùng cao."
326,6667b22b653280ea254facd9,Sự trỗi dậy của các đảng trung hữu và cực hữu trong cuộc bầu cử nghị viện châu Âu gióng lên hồi chuông báo động với nhiều chính phủ hiện tại ở lục địa già.
327,6667b2cf653280ea254facdd,GD&TĐ - Trường đại học Lạc Hồng là trường đầu tiên của Việt Nam tham gia đánh giá chất lượng cấp cơ sở giáo dục theo chuẩn AUN-QA 3.0.
328,6667b2e2653280ea254facdf,"Tổng thống Hungary Sulyok sẽ không dự hội nghị thượng đỉnh của 9 nước châu Âu ở sườn đông NATO, khi Budapest và liên minh ngày càng bất đồng."
329,6667b2e3653280ea254face1,"Park, nữ sinh 18 tuổi, không ăn gì ngoài uống nước, bổ sung muối và một số chất dinh dưỡng."
330,6667b304653280ea254face3,VTV.vn - Từng đối mặt với Yên để bảo vệ em trai nhưng lần này Hùng gặp lại Yên trong hoàn cảnh cô bị tai nạn và nhất quyết đòi anh đưa về nhà.
331,6667b359653280ea254face5,Chủ tịch DMCC Ahmed Bin Sulayem đã chọn Jemmia Diamond là doanh nghiệp kim cương Việt ông đến thăm trong sự kiện xúc tiến thương mại ngày 05/06 vừa qua.
332,6667b35a653280ea254face7,"(Tổ Quốc) - Tối 10/6 theo giờ địa phương, đội tuyển Việt Nam đã có buổi tập làm quen với sân thi đấu Basra International và hoàn thiện khâu chuẩn bị cuối cùng cho cuộc đối đầu với đội chủ nhà Iraq."
335,6667b464653280ea254faced,"Suri Cruise đã bắt đầu thích nghi với cuộc sống một mình, rời xa vòng tay của mẹ."
336,6667b47d653280ea254facef,Netizen nói gì khi Jennie nắm giữ vị trí vedette kết màn cho show diễn kỉ niệm 15 năm thành lập thương hiệu Jacquemus.
337,6667b498653280ea254facf1,Cựu tổng thống Mỹ Donald Trump xác nhận ông sẽ chịu thẩm vấn từ một nhân viên quản chế trước khi tòa tiến hành tuyên án vào tháng 7. Báo cáo từ cuộc thẩm vấn là một yếu tố để tòa tuyên án.
338,6667b498653280ea254facf5,"Theo Cơ quan Môi trường Singapore, mỗi năm tại nước này có 175 ngày có sấm sét. Tỉ lệ có sét đánh tại nước này gần như 2 ngày 1 lần."
339,6667b498653280ea254facf3,Mỹ cân nhắc đàm phán thỏa thuận đơn phương với Hamas để thả 5 con tin người Mỹ ở Gaza; Ukraine tố Nga phóng bom dẫn đường vào Kharkov; Tổng thống Hungary không dự thượng đỉnh sườn đông NATO... là những tin tức đáng chú ý ngày 11-6.
340,6667b4ba653280ea254facf7,"Phim "" Mặc vũ vân gian "" của Ngô Cẩn Ngôn vừa hé lộ tình tiết mới gây bất ngờ cho khán giả."
341,6667b534653280ea254facf9,GD&TĐ - UBND tỉnh Thái Nguyên vừa có đề xuất về việc hỗ trợ 100% học phí cho trẻ mầm non công lập trên địa bàn.
342,6667b534653280ea254facfb,Sự ủng hộ của hai đảng nhỏ trong Liên minh dân chủ quốc gia (NDA) đã giúp Thủ tướng Ấn Độ Narendra Modi và đảng Nhân dân Ấn Độ (BJP) có được nhiệm kỳ cầm quyền thứ ba liên tiếp.
343,6667b53f653280ea254facfd,"Ông Medvedev nói Tổng thống Pháp Macron, Thủ tướng Đức Scholz nên rời chính trường khi đảng của họ thất thế trong bầu cử Nghị viện châu Âu."
344,6667b542653280ea254facff,Tiền đạo Cristiano Ronaldo thường diện cả set đồ xa xỉ đồng điệu họa tiết hoặc màu sắc.
345,6667b550653280ea254fad01,"Chủ tịch Quốc hội Trần Thanh Mẫn đề nghị Ủy ban Thường vụ Quốc hội xem xét kỹ và thể hiện quan điểm rõ ràng dự án, dự thảo nào đã bảo đảm đủ điều kiện trình Quốc hội thông qua trong Đợt 2 Kỳ họp thứ 7, nhất là những dự án có tác động lớn như Luật Bảo hiểm xã hội (sửa đổi)..."
346,6667b554653280ea254fad03,"VTV.vn - Khi MV ""Sweet Home"" còn chưa lên sóng, Hương Tràm lại khiến người hâm mộ bất ngờ khi tung teaser MV mới ""Chỉ mình anh đi xa"" vào tối 10/6."
347,6667b561653280ea254fad05,"Theo cựu danh thủ Paul Merson, Cristiano Ronaldo nên biết chấp nhận ngồi dự bị trong các trận đấu của đội tuyển Bồ Đào Nha tại EURO 2024, bởi tuổi tác và trình độ không còn ở đẳng cấp cao như trước đây."
348,6667b6f7653280ea254fad07,Câu chuyện được phụ huynh chia sẻ nhận về nhiều sự đồng cảm.
349,6667b713653280ea254fad09,"Nghệ sĩ ballet Nguyễn Đức Hiếu được coi là gương mặt vàng của ballet Việt Nam. Sau gần 20 năm sự nghiệp ballet, anh có hơn 60 Huy chương Vàng, Bạc, Đồng cấp quốc tế và quốc gia, cùng nhiều giải thưởng trong bộ môn ballet và khiêu vũ thể thao. PV Lao Động có cuộc trò chuyện với nghệ sĩ sinh năm 2000 để lắng nghe câu chuyện đầy cảm hứng của anh."
350,6667b722653280ea254fad0b,Hồ Ngọc Hà trông vô cùng gợi cảm khi diện bộ đồ xuyên thấu bên bờ biển tại quê nhà.
351,6667b738653280ea254fad0d,"Hàng triệu học sinh cả nước đã và đang thi tuyển sinh lớp 10 năm học 2024 -2025. Dưới đây là lịch công bố điểm thi, điểm chuẩn lớp 10 của 63 tỉnh, thành trên cả nước."
352,6667b77c653280ea254fad0f,"(PLO)- Nhiều người dân chiếm dụng lối đi bộ và cả lòng cầu để tụ tập buôn bán trên cầu, tiềm ẩn nguy cơ t.a.i n.ạ.n giao thông cho người lưu thông là rất cao."
353,6667b798653280ea254fad11,"(Dân trí) - Năm này qua năm khác, các cuộc bầu cử ở châu Âu, đặc biệt là bầu cử Nghị viện châu Âu, thường nằm ngoài các hoạt động chính trị lớn."
354,6667b79f653280ea254fad13,"VOV.VN - Vietnam Airlines thông báo điều chỉnh kế hoạch khai thác các chuyến bay đến, đi từ sân bay Cam Ranh, Khánh Hòa từ 10/6 đến hết ngày 12/6."
355,6667b79f653280ea254fad15,"VOV.VN - Mưa rất to trên diện rộng gây lũ lớn ở Hà Giang, tuy chưa chạm mốc lịch sử nhưng là hiếm gặp trong 30 năm trở lại đây."
356,6667b79f653280ea254fad17,"VOV.VN - Bộ GTVT vừa đề nghị các địa phương yêu cầu tất cả cơ sở giáo dục từ bậc mầm non đến trung học phổ thông trên địa bàn rà soát lại việc sử dụng xe ô tô đưa đón học sinh đến trường, yêu cầu phải thực hiện đầy đủ quy định về an toàn giao thông đối với phương tiện, người lái xe."
357,6667b79f653280ea254fad19,ANTD.VN - Cơn mưa lớn kéo dài từ đêm 9-6 đến sáng 10-6 đã gây thiệt hại nặng nề về người và tài sản của Nhà nước và người dân tỉnh Hà Giang.
358,6667b79f653280ea254fad1b,"ANTD.VN - Dự thảo Luật Trật tự, an toàn giao thông đường bộ, Bộ Công an đã đề xuất các vị trí người điều khiển phương tiện không được dừng xe, đỗ xe."
359,6667b7a4653280ea254fad1d,VTV.vn - : Evangeline Lilly vừa gây sốc khi thông báo tạm rời xa diễn xuất. Dù không chắc chắn thời gian trở lại nhưng cô nói  có thể quay lại Hollywood một ngày nào đó.
360,6667b7b2653280ea254fad1f,"VTV.vn - Sau nhiều ngày cử người theo dõi, Mỹ Đình đã nói cho Ngân Hà biết một bí mật động trời của An Nhiên."
362,6667b7b7653280ea254fad23,"ANTD.VN -  Theo Nghị định 63/2024/NĐ-CP, từ 1-7 tới sẽ thực hiện liên thông điện tử thủ tục đăng ký khai tử, xóa đăng ký thường trú, giải quyết mai táng phí, tử tuất."
363,6667b7b7653280ea254fad25,"Dự án “Ứng phó khẩn cấp và hỗ trợ phục hồi sinh kế sau Covid-19 cho phụ nữ có nguy cơ bị bạo lực” trị giá 1,46 triệu USD (hơn 36,5 tỷ đồng) do Chính phủ Australia tài trợ được thực hiện từ năm 2022-2024, nhằm hỗ trợ khả năng phục hồi kinh tế của phụ nữ bị ảnh hưởng nặng nề bởi Covid-19 và nâng cao năng lực của các tổ chức địa phương trong việc ứng phó, phòng ngừa bạo lực đối với phụ nữ, đặc biệt trong các tình huống khẩn cấp, đã ghi nhận những kết quả rất khả quan."
364,6667b7bf653280ea254fad5b,"Cơ quan chức năng huyện Quảng Ninh, tỉnh Quảng Bình đang triển khai biện pháp cấp bách bảo vệ động vật nghi là hổ xuất hiện và trấn an người dân không hoang mang, lo lắng."
365,6667b7bf653280ea254fad5e,"Tối 10/6 đã xảy ra việc một người nghi nhảy cầu Vĩnh Tuy, để lại xe máy trên cầu. Hiện lực lượng chức năng đang tích cực tìm kiếm."
366,6667b7bf653280ea254fad61,"Sau cơn mưa lớn kéo dài khoảng 2 tiếng, nhiều tuyến đường ở tỉnh Thái Nguyên bị ngập sâu, đây là địa phương thứ 5 xảy ra ngập úng trong những ngày qua"
367,6667b802653280ea254faeaa,"Gia đình tôi thích ăn thịt bò nhưng thực phẩm này dễ bị làm giả, vậy có cách nào phân biệt? (Chi, 35 tuổi, Hà Nội)"
368,6667b80c653280ea254faeac,"SKĐS - Năm 2024, Trường Đại học Y Hà Nội mở thêm 3 ngành mới gồm: Tâm lý học, Kỹ thuật phục hình răng và Hộ sinh."
372,6667b905653280ea254faeb6,Đã hiểu ngoài kia thế giới yêu nhau kiểu gì.
373,6667b914653280ea254faeb8,Diễn viên Miu Lê đã có màn đáp trả nhận được nhiều lời khen ngợi sau khi bị chê ngoại hình.
374,6667b936653280ea254faeba,"Ở Singapore có một nhà hàng rất đặc biệt, nơi phần lớn nhân viên là người khuyết tật và người yếu thế trong xã hội, đó là Dignity Kitchen."
375,6667b972653280ea254faebc,Trung tâm Bão Quốc gia Mỹ đang theo dõi 4 áp thấp đầu tiên của mùa bão 2024 tính đến ngày 10.6.
376,6667b987653280ea254faebe,"Công ty Công nghệ Maxar mới đưa ra ảnh vệ tinh chất lượng cao hơn về sân bay Akhtubinsk, trong đó cho thấy máy bay chiến đấu thế hệ mới nhất của Nga Su-57 sau vụ tấn công của UAV Ukraine."
377,6667b9de653280ea254faec0,"Trong chương trình Kính đa chiều, Bùi Văn Hải có dịp chia sẻ những kỷ niệm khó quên trong hành trình gắn bó với nghề diễn viên đóng thế (cascadeur)."
378,6667b9de653280ea254faec4,Ca sĩ Hương Tràm tung teaser MV 'Sweet Home' và 'Chỉ mình anh đi xa' đánh dấu sự trở lại làng giải trí Việt sau 5 năm sang Mỹ du học.
